,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
4792,0.55,"14 km SE of Anza, CA",1720803745960,1720967162186,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40657823,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40657823&format=geojson,,,,,reviewed,0,5,ci,40657823,",ci40657823,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.04435,0.13,48.0,ml,earthquake,"M 0.6 - 14 km SE of Anza, CA"
4793,0.6,"58 km W of Beatty, Nevada",1720803730891,1720807016669,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00880821,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880821&format=geojson,,,,,reviewed,0,6,nn,00880821,",nn00880821,",",nn,",",origin,phase-data,",11.0,0.091,0.1075,214.11,ml,earthquake,"M 0.6 - 58 km W of Beatty, Nevada"
4794,1.5,"66 km SSE of Coldfoot, Alaska",1720803677657,1720803792962,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248x4dy5x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248x4dy5x&format=geojson,,,,,automatic,0,35,ak,0248x4dy5x,",ak0248x4dy5x,",",ak,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 1.5 - 66 km SSE of Coldfoot, Alaska"
4795,0.94,"13 km SE of Tehachapi, CA",1720803437930,1721075280181,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40657815,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40657815&format=geojson,,,,,reviewed,0,14,ci,40657815,",ci40657815,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.06692,0.23,38.0,ml,quarry blast,"M 0.9 Quarry Blast - 13 km SE of Tehachapi, CA"
4796,0.54,"5 km ESE of Valle Vista, CA",1720802826660,1720820827585,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40657799,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40657799&format=geojson,,,,,reviewed,0,4,ci,40657799,",ci40657799,",",ci,",",nearby-cities,origin,phase-data,",16.0,0.07655,0.12,193.0,ml,earthquake,"M 0.5 - 5 km ESE of Valle Vista, CA"
4797,1.83,"14 km S of Volcano, Hawaii",1720802206620,1720802363380,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74330641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74330641&format=geojson,,,,,automatic,0,52,hv,74330641,",hv74330641,",",hv,",",origin,phase-data,",20.0,0.034,0.159999996,116.0,ml,earthquake,"M 1.8 - 14 km S of Volcano, Hawaii"
4798,1.5,"11 km S of Lindsay, Texas",1720801371857,1721150876707,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024npwn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024npwn&format=geojson,,,,,reviewed,0,35,tx,2024npwn,",tx2024npwn,",",tx,",",origin,phase-data,",25.0,0.0,0.2,39.0,ml,earthquake,"M 1.5 - 11 km S of Lindsay, Texas"
4799,0.74,"68 km E of Port Alsworth, Alaska",1720801341890,1720838012430,,https://earthquake.usgs.gov/earthquakes/eventpage/av93194541,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93194541&format=geojson,,,,,reviewed,0,8,av,93194541,",av93194541,",",av,",",origin,phase-data,",4.0,0.09951,0.13,336.0,ml,earthquake,"M 0.7 - 68 km E of Port Alsworth, Alaska"
4800,0.05,"150 km W of Adak, Alaska",1720801234430,1720808068060,,https://earthquake.usgs.gov/earthquakes/eventpage/av93194536,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93194536&format=geojson,,,,,reviewed,0,0,av,93194536,",av93194536,",",av,",",origin,phase-data,",5.0,0.0243,0.26,199.0,ml,earthquake,"M 0.1 - 150 km W of Adak, Alaska"
4801,1.2,"56 km NE of Keeler, California",1720801091696,1720803899960,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00880819,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880819&format=geojson,,,,,reviewed,0,22,nn,00880819,",nn00880819,",",nn,",",origin,phase-data,",20.0,0.143,0.2008,203.67,ml,earthquake,"M 1.2 - 56 km NE of Keeler, California"
4802,2.11,"12 km NW of Parkfield, CA",1720800671970,1721166766810,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75034052,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75034052&format=geojson,,,,,reviewed,0,68,nc,75034052,",nc75034052,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",43.0,0.01108,0.07,43.0,md,earthquake,"M 2.1 - 12 km NW of Parkfield, CA"
4803,1.19,"8 km NE of San Simeon, CA",1720800195160,1721165493586,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75034047,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75034047&format=geojson,,,,,reviewed,0,22,nc,75034047,",nc75034047,",",nc,",",nearby-cities,origin,phase-data,",10.0,0.03003,0.09,130.0,md,earthquake,"M 1.2 - 8 km NE of San Simeon, CA"
4804,0.42,"12 km ENE of Ashford, Washington",1720800041130,1720807285250,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62016047,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62016047&format=geojson,,,,,reviewed,0,3,uw,62016047,",uw62016047,",",uw,",",origin,phase-data,",11.0,0.01293,0.08,75.0,ml,earthquake,"M 0.4 - 12 km ENE of Ashford, Washington"
4805,2.0,"7 km WNW of Anchorage, Alaska",1720799844458,1720799926364,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248x3j3kt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248x3j3kt&format=geojson,,,,,automatic,0,62,ak,0248x3j3kt,",ak0248x3j3kt,",",ak,",",origin,phase-data,",,,0.52,,ml,earthquake,"M 2.0 - 7 km WNW of Anchorage, Alaska"
4806,1.3,"49 km NE of Keeler, California",1720797919335,1720802978122,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00880812,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880812&format=geojson,,,,,reviewed,0,26,nn,00880812,",nn00880812,",",nn,",",origin,phase-data,",20.0,0.214,0.2158,174.24,ml,earthquake,"M 1.3 - 49 km NE of Keeler, California"
4807,4.4,Kuril Islands,1720797281957,1721668709040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000neid,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000neid&format=geojson,,,,,reviewed,0,298,us,6000neid,",us6000neid,",",us,",",origin,phase-data,",19.0,6.433,0.93,199.0,mb,earthquake,M 4.4 - Kuril Islands
4808,0.14,"19 km ESE of Anza, CA",1720797158810,1720817273868,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37537061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37537061&format=geojson,,,,,reviewed,0,0,ci,37537061,",ci37537061,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.05008,0.08,210.0,ml,earthquake,"M 0.1 - 19 km ESE of Anza, CA"
4809,-0.01,"14 km S of Anza, CA",1720797133340,1720816958448,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40657719,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40657719&format=geojson,,,,,reviewed,0,0,ci,40657719,",ci40657719,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.07996,0.09,134.0,ml,earthquake,"M 0.0 - 14 km S of Anza, CA"
4810,1.36,"5 km SW of Idyllwild, CA",1720796766910,1720967164265,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40657703,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40657703&format=geojson,,,,,reviewed,0,28,ci,40657703,",ci40657703,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.05495,0.07,170.0,ml,earthquake,"M 1.4 - 5 km SW of Idyllwild, CA"
4811,4.5,"21 km SE of Kūh Sefīd, Iran",1720796540630,1720799622040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000mywh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mywh&format=geojson,,,,,reviewed,0,312,us,7000mywh,",us7000mywh,",",us,",",origin,phase-data,",31.0,4.259,0.6,103.0,mb,earthquake,"M 4.5 - 21 km SE of Kūh Sefīd, Iran"
4812,1.83,"16 km NE of Pāhala, Hawaii",1720795730420,1720795888030,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74330461,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74330461&format=geojson,,,,,automatic,0,52,hv,74330461,",hv74330461,",",hv,",",origin,phase-data,",38.0,0.03541,0.230000004,114.0,ml,earthquake,"M 1.8 - 16 km NE of Pāhala, Hawaii"
4813,1.9,"5 km N of Seldovia Village, Alaska",1720795706312,1720795775083,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248x2vqo7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248x2vqo7&format=geojson,,,,,automatic,0,56,ak,0248x2vqo7,",ak0248x2vqo7,",",ak,",",origin,phase-data,",,,0.38,,ml,earthquake,"M 1.9 - 5 km N of Seldovia Village, Alaska"
4814,0.42,"149 km W of Adak, Alaska",1720795619310,1720807823000,,https://earthquake.usgs.gov/earthquakes/eventpage/av93015134,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93015134&format=geojson,,,,,reviewed,0,3,av,93015134,",av93015134,",",av,",",origin,phase-data,",5.0,0.05262,0.17,312.0,ml,earthquake,"M 0.4 - 149 km W of Adak, Alaska"
4815,0.29,"150 km W of Adak, Alaska",1720795590100,1720807722450,,https://earthquake.usgs.gov/earthquakes/eventpage/av93194476,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93194476&format=geojson,,,,,reviewed,0,1,av,93194476,",av93194476,",",av,",",origin,phase-data,",5.0,0.0257,0.16,139.0,ml,earthquake,"M 0.3 - 150 km W of Adak, Alaska"
4816,0.5,"8 km NE of Incline Village, Nevada",1720795328768,1720809587707,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00880833,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880833&format=geojson,,,,,reviewed,0,4,nn,00880833,",nn00880833,",",nn,",",origin,phase-data,",3.0,0.109,0.111,221.07,ml,earthquake,"M 0.5 - 8 km NE of Incline Village, Nevada"
4817,1.12,"5 km NE of Westmorland, CA",1720795291460,1721074912408,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40657671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40657671&format=geojson,,,,,reviewed,0,19,ci,40657671,",ci40657671,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.02645,0.26,69.0,ml,earthquake,"M 1.1 - 5 km NE of Westmorland, CA"
4818,2.14,"1 km E of Pāhala, Hawaii",1720794945660,1720795102680,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74330436,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74330436&format=geojson,,,,,automatic,0,70,hv,74330436,",hv74330436,",",hv,",",origin,phase-data,",44.0,0.04836,0.129999995,108.0,ml,earthquake,"M 2.1 - 1 km E of Pāhala, Hawaii"
4819,0.29,"151 km W of Adak, Alaska",1720794522730,1720807525580,,https://earthquake.usgs.gov/earthquakes/eventpage/av93194461,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93194461&format=geojson,,,,,reviewed,0,1,av,93194461,",av93194461,",",av,",",origin,phase-data,",5.0,0.03562,0.22,283.0,ml,earthquake,"M 0.3 - 151 km W of Adak, Alaska"
4820,1.3,"11 km ENE of Badger, Alaska",1720794246783,1720794394274,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248x2qjz5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248x2qjz5&format=geojson,,,,,automatic,0,26,ak,0248x2qjz5,",ak0248x2qjz5,",",ak,",",origin,phase-data,",,,0.29,,ml,earthquake,"M 1.3 - 11 km ENE of Badger, Alaska"
4821,1.2,"69 km SSW of McCarthy, Alaska",1720794005952,1720794400648,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248x2pp1h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248x2pp1h&format=geojson,,,,,automatic,0,22,ak,0248x2pp1h,",ak0248x2pp1h,",",ak,",",origin,phase-data,",,,0.2,,ml,earthquake,"M 1.2 - 69 km SSW of McCarthy, Alaska"
4822,0.93,"15 km SSW of Searles Valley, CA",1720793708280,1720821955078,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40657647,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40657647&format=geojson,,,,,reviewed,0,13,ci,40657647,",ci40657647,",",ci,",",nearby-cities,origin,phase-data,",19.0,0.03388,0.11,64.0,ml,earthquake,"M 0.9 - 15 km SSW of Searles Valley, CA"
4823,0.9,"8 km E of Floriston, California",1720793408809,1720809219883,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00880828,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880828&format=geojson,,,,,reviewed,0,12,nn,00880828,",nn00880828,",",nn,",",origin,phase-data,",5.0,0.109,0.0738,130.86999999999995,ml,earthquake,"M 0.9 - 8 km E of Floriston, California"
4824,1.56,"10 km NNW of Pinnacles, CA",1720793384630,1721152797461,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75034042,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75034042&format=geojson,,,,,reviewed,0,37,nc,75034042,",nc75034042,",",nc,",",nearby-cities,origin,phase-data,",26.0,0.08387,0.06,144.0,md,earthquake,"M 1.6 - 10 km NNW of Pinnacles, CA"
4825,1.35,"10 km N of Cabazon, CA",1720793348540,1720967181048,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40657639,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40657639&format=geojson,,,,,reviewed,0,28,ci,40657639,",ci40657639,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",47.0,0.02926,0.17,69.0,ml,earthquake,"M 1.4 - 10 km N of Cabazon, CA"
4826,1.24,"1 km E of Ames Lake, Washington",1720792997630,1720806511970,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62015997,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62015997&format=geojson,,,,,reviewed,0,24,uw,62015997,",uw62015997,",",uw,",",origin,phase-data,",8.0,0.0352,0.07,184.0,ml,earthquake,"M 1.2 - 1 km E of Ames Lake, Washington"
4827,1.31,"9 km NNW of Marysvale, Utah",1720792663800,1720793867120,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80075771,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80075771&format=geojson,,,,,reviewed,0,26,uu,80075771,",uu80075771,",",uu,",",origin,phase-data,",11.0,0.07277,0.13,166.0,ml,earthquake,"M 1.3 - 9 km NNW of Marysvale, Utah"
4828,4.1,"251 km W of Houma, Tonga",1720792482870,1721699786040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000myvf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000myvf&format=geojson,,,,,reviewed,0,259,us,7000myvf,",us7000myvf,",",us,",",origin,phase-data,",37.0,2.353,0.68,79.0,mb,earthquake,"M 4.1 - 251 km W of Houma, Tonga"
4829,2.26,"Rat Islands, Aleutian Islands, Alaska",1720792295960,1720830401610,,https://earthquake.usgs.gov/earthquakes/eventpage/av93015199,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93015199&format=geojson,,,,,reviewed,0,79,av,93015199,",av93015199,",",av,",",origin,phase-data,",9.0,0.2403,0.18,351.0,ml,earthquake,"M 2.3 - Rat Islands, Aleutian Islands, Alaska"
4830,0.84,"7 km NNW of The Geysers, CA",1720791995020,1720792091046,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75034032,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75034032&format=geojson,,,,,automatic,0,11,nc,75034032,",nc75034032,",",nc,",",nearby-cities,origin,phase-data,",10.0,0.005448,0.01,103.0,md,earthquake,"M 0.8 - 7 km NNW of The Geysers, CA"
4831,1.33,"3 km E of The Geysers, CA",1720791895540,1720791991386,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75034027,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75034027&format=geojson,,,,,automatic,0,27,nc,75034027,",nc75034027,",",nc,",",nearby-cities,origin,phase-data,",17.0,0.02054,0.04,78.0,md,earthquake,"M 1.3 - 3 km E of The Geysers, CA"
4832,0.23,"19 km SSW of Whitehall, Montana",1720791789390,1720796033220,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90056648,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90056648&format=geojson,,,,,reviewed,0,1,mb,90056648,",mb90056648,",",mb,",",origin,phase-data,",7.0,0.1434,0.1,117.0,ml,earthquake,"M 0.2 - 19 km SSW of Whitehall, Montana"
4833,1.39,"16 km ENE of Ojai, CA",1720791613260,1721074653000,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40657583,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40657583&format=geojson,,,,,reviewed,0,30,ci,40657583,",ci40657583,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.09143,0.26,35.0,ml,earthquake,"M 1.4 - 16 km ENE of Ojai, CA"
4834,1.87,"6 km SSW of Volcano, Hawaii",1720790937620,1720791095990,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74330326,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74330326&format=geojson,,,,,automatic,0,54,hv,74330326,",hv74330326,",",hv,",",origin,phase-data,",18.0,0.003773,0.159999996,75.0,ml,earthquake,"M 1.9 - 6 km SSW of Volcano, Hawaii"
4835,-0.17,"40 km NE of Adak, Alaska",1720790741940,1720829818130,,https://earthquake.usgs.gov/earthquakes/eventpage/av93194421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93194421&format=geojson,,,,,reviewed,0,0,av,93194421,",av93194421,",",av,",",origin,phase-data,",4.0,0.01293,0.11,144.0,ml,earthquake,"M -0.2 - 40 km NE of Adak, Alaska"
4836,-0.06,"38 km NE of Amboy, Washington",1720789629030,1720806165390,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62015977,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62015977&format=geojson,,,,,reviewed,0,0,uw,62015977,",uw62015977,",",uw,",",origin,phase-data,",4.0,0.01923,0.06,236.0,ml,earthquake,"M -0.1 - 38 km NE of Amboy, Washington"
4837,-0.36,"41 km NE of Adak, Alaska",1720789381480,1720830219720,,https://earthquake.usgs.gov/earthquakes/eventpage/av93015194,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93015194&format=geojson,,,,,reviewed,0,0,av,93015194,",av93015194,",",av,",",origin,phase-data,",5.0,0.02816,0.29,161.0,ml,earthquake,"M -0.4 - 41 km NE of Adak, Alaska"
4838,0.73,"16 km NE of West Yellowstone, Montana",1720789368590,1720793653760,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80075766,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80075766&format=geojson,,,,,reviewed,0,8,uu,80075766,",uu80075766,",",uu,",",origin,phase-data,",15.0,0.02856,0.13,111.0,ml,earthquake,"M 0.7 - 16 km NE of West Yellowstone, Montana"
4839,1.90999997,"13 km S of Fern Forest, Hawaii",1720789113840,1720789211530,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74330291,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74330291&format=geojson,,,,,automatic,0,56,hv,74330291,",hv74330291,",",hv,",",origin,phase-data,",41.0,0.03697,0.25999999,105.0,md,earthquake,"M 1.9 - 13 km S of Fern Forest, Hawaii"
4840,1.57,"5 km NNE of Fairview, CA",1720789063580,1721086572370,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75034022,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75034022&format=geojson,,,,,reviewed,0,38,nc,75034022,",nc75034022,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",55.0,0.03415,0.13,34.0,md,earthquake,"M 1.6 - 5 km NNE of Fairview, CA"
4841,4.3,"76 km S of Modisi, Indonesia",1720788962964,1721704768040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nei7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nei7&format=geojson,,,,,reviewed,0,284,us,6000nei7,",us6000nei7,",",us,",",origin,phase-data,",20.0,2.987,0.89,112.0,mb,earthquake,"M 4.3 - 76 km S of Modisi, Indonesia"
4842,2.3,"14 km NW of Point Possession, Alaska",1720788936410,1720789039056,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248x1qe95,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248x1qe95&format=geojson,,,,,automatic,0,81,ak,0248x1qe95,",ak0248x1qe95,",",ak,",",origin,phase-data,",,,0.49,,ml,earthquake,"M 2.3 - 14 km NW of Point Possession, Alaska"
4843,0.81,"6 km NW of The Geysers, CA",1720788837210,1720788935825,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75034017,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75034017&format=geojson,,,,,automatic,0,10,nc,75034017,",nc75034017,",",nc,",",nearby-cities,origin,phase-data,",10.0,0.008179,0.01,99.0,md,earthquake,"M 0.8 - 6 km NW of The Geysers, CA"
4844,4.7,"237 km ESE of Baubau, Indonesia",1720788379292,1721701784040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000myv0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000myv0&format=geojson,,,,,reviewed,0,340,us,7000myv0,",us7000myv0,",",us,",",origin,phase-data,",88.0,3.352,0.4,30.0,mb,earthquake,"M 4.7 - 237 km ESE of Baubau, Indonesia"
4845,2.6,"13 km ESE of Tyonek, Alaska",1720787994441,1721702053040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248x1n06s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248x1n06s&format=geojson,,,,,automatic,0,104,ak,0248x1n06s,",us7000myuy,ak0248x1n06s,",",us,ak,",",origin,phase-data,",,,0.77,,ml,earthquake,"M 2.6 - 13 km ESE of Tyonek, Alaska"
4846,2.5,"14 km ESE of Tyonek, Alaska",1720787933695,1720788026657,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248x1msex,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248x1msex&format=geojson,,,,,automatic,0,96,ak,0248x1msex,",ak0248x1msex,",",ak,",",origin,phase-data,",,,0.55,,ml,earthquake,"M 2.5 - 14 km ESE of Tyonek, Alaska"
4847,1.9,"78 km NNW of Arctic Village, Alaska",1720787804301,1720787948874,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248x1mc99,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248x1mc99&format=geojson,,,,,automatic,0,56,ak,0248x1mc99,",ak0248x1mc99,",",ak,",",origin,phase-data,",,,0.72,,ml,earthquake,"M 1.9 - 78 km NNW of Arctic Village, Alaska"
